기관코드,기관명,시도,시군구,법정동,주소,유형,정원,물리치료사,작업치료사,요양보호사,사회복지사,간호사,지정일
14182000123,상면효사랑요양원,경기도,가평군,상면,경기도 가평군 상면 솔안길  26 (상면),노인요양공동생활가정,8,0,0,3,0,0,20230601
14182000136,청평설악요양원,경기도,가평군,설악면,경기도 가평군 설악면 유명로  1708-66 (설악면),노인요양시설,29,0,0,13,2,0,20241115
14182000139,가평효사랑요양원,경기도,가평군,가평읍,경기도 가평군 가평읍 용추로  6 (가평읍),노인요양공동생활가정,9,0,0,4,0,0,20250407
14182000146,다일숲속요양원,경기도,가평군,설악면,경기도 가평군 설악면 봉미산안길  330-1 (설악면),노인요양공동생활가정,9,0,0,4,0,1,20260401
14183000003,밝은집,경기도,양평군,단월면,경기도 양평군 단월면 잼박골길  81 (단월면),노인요양시설,49,1,0,21,3,0,20080515
14183000006,양평안식관 소규모요양센터,경기도,양평군,용문면,경기도 양평군 용문면 마룡웃말길  56 (용문면),노인요양시설,28,0,0,12,2,0,20080602
14183000008,라파엘의집,경기도,양평군,용문면,경기도 양평군 용문면 대흥로  321 (용문면),노인요양시설·치매전담실가형1실·치매전담실가형2실,26,1,0,20,2,0,20080602
14183000009,양평시온의집,경기도,양평군,지평면,경기도 양평군 지평면 매방골길  30-3 (지평면),노인요양시설,13,0,0,6,2,0,20080602
14183000014,원광보은의집,경기도,양평군,양평읍,경기도 양평군 양평읍 양근골안길  33 (양평읍),노인요양공동생활가정,9,0,0,0,0,0,20080611
14183000018,사랑의집,경기도,양평군,양동면,경기도 양평군 양동면 사이실1길  225 (양동면),노인요양시설,28,0,0,11,3,0,20080623
14183000021,너싱홈해바라기,경기도,양평군,용문면,경기도 양평군 용문면 중원산로490번길  30-1 (용문면),노인요양시설,24,0,0,10,1,0,20080701
14183000075,노블원요양센터,경기도,양평군,양동면,경기도 양평군 양동면 월은길  31 (양동면),노인요양시설,29,0,0,13,0,0,20100615
14183000088,양수우리요양원,경기도,양평군,양서면,경기도 양평군 양서면 용담3길  4 2층 (양서면),노인요양공동생활가정,9,0,0,5,1,0,20110801
14183000094,양평요양원,경기도,양평군,강상면,경기도 양평군 강상면 강상로  135 (강상면),노인요양시설,69,1,0,19,2,0,20120627
14183000095,무진노인전문요양원,경기도,양평군,청운면,경기도 양평군 청운면 백동길  1-36 (청운면),노인요양시설,111,0,1,37,2,0,20120710
14183000101,실로암 평화의집,경기도,양평군,지평면,경기도 양평군 지평면 고재길  154 (지평면),노인요양시설,49,0,0,16,2,0,20130415
14183000102,희원요양원,경기도,양평군,양서면,경기도 양평군 양서면 용담2길  9-6 (양서면),노인요양공동생활가정,9,0,0,6,0,0,20130524
14183000103,희원노인간호센터,경기도,양평군,양서면,경기도 양평군 양서면 용담2길  9-6 (양서면),노인요양공동생활가정,9,0,0,7,0,0,20130524
14183000104,느티나무요양원,경기도,양평군,청운면,경기도 양평군 청운면 정지골길  28 (청운면),노인요양공동생활가정,9,0,0,4,1,0,20130530
14183000119,양평청계노인요양원,경기도,양평군,양서면,경기도 양평군 양서면 청계길165번길  79 (양서면),노인요양시설,15,0,0,7,1,0,20160217
14183000122,늘푸른노인요양원,경기도,양평군,양평읍,경기도 양평군 양평읍 대흥로  154 (양평읍),노인요양시설,49,0,0,11,2,0,20160701
14183000123,양평시니어센터,경기도,양평군,양서면,경기도 양평군 양서면 대심상심길  148-11 (양서면),노인요양시설,29,0,0,12,1,0,20160829
14183000124,양평성모원,경기도,양평군,옥천면,경기도 양평군 옥천면 원통이길  156 (옥천면),노인요양시설,15,0,0,7,1,0,20160905
14183000125,양평군노인요양원,경기도,양평군,양평읍,경기도 양평군 양평읍 중앙로111번길  34 (양평읍),노인요양시설·치매전담실가형1실,65,1,0,40,4,1,20161001
14183000128,무지개공동체,경기도,양평군,단월면,경기도 양평군 단월면 석산로  927-1 (단월면),노인요양시설,25,0,0,6,2,0,20170310
14183000129,올리브요양원,경기도,양평군,청운면,경기도 양평군 청운면 신론로  406-13 (청운면),노인요양시설,50,0,1,18,3,0,20170410
14183000136,둥지원 실버타운,경기도,양평군,용문면,경기도 양평군 용문면 용문로621번길  23-24 (용문면),노인요양시설,29,0,0,18,2,0,20171220
14183000138,마리아의집,경기도,양평군,옥천면,경기도 양평군 옥천면 신복길116번길  22 (옥천면),노인요양시설,87,1,0,40,3,0,20180101
14183000145,궁을행복요양원,경기도,양평군,지평면,"경기도 양평군 지평면 여양2로  1366 (지평면, 제3동)",노인요양시설,29,0,0,0,0,0,20180824
14183000146,성요셉마을,경기도,양평군,양동면,경기도 양평군 양동면 양서북로  840-15 (양동면),노인요양공동생활가정,9,0,0,4,0,0,20180927
14183000158,서종실버타운요양원,경기도,양평군,서종면,경기도 양평군 서종면 서능로  3 (서종면),노인요양시설,49,0,1,23,2,1,20190501
14183000165,성요셉의집,경기도,양평군,용문면,경기도 양평군 용문면 상망길  174-19 (용문면),노인요양공동생활가정,9,0,0,3,0,0,20190726
14183000182,주식회사 장수만세 양평실버타운,경기도,양평군,용문면,경기도 양평군 용문면 용문산로  107 (용문면),노인요양시설,118,0,2,66,6,0,20201026
14183000185,양평행복한요양원,경기도,양평군,용문면,경기도 양평군 용문면 중원산로490번길  30-15 (용문면),노인요양시설,26,0,0,6,1,0,20201201
14183000193,양수힐링센터,경기도,양평군,양서면,경기도 양평군 양서면 용담제방길  34 (양서면),노인요양시설,88,1,0,39,2,0,20210426
14183000203,양평숲요양원,경기도,양평군,강하면,경기도 양평군 강하면 동오1길  80 (강하면),노인요양시설,29,0,0,14,3,0,20220201
14183000214,청운 행복한요양원,경기도,양평군,청운면,경기도 양평군 청운면 경강로  4741-1 (청운면),노인요양시설,46,0,1,26,4,0,20230216
14183000219,가인요양원,경기도,양평군,용문면,경기도 양평군 용문면 용문산로  204 (용문면),노인요양시설,29,0,0,15,2,0,20230327
14183000224,휴레스트,경기도,양평군,서종면,경기도 양평군 서종면 황순원로  503 (서종면),노인요양시설,49,1,0,19,1,0,20231001
14183000227,햇빛촌,경기도,양평군,지평면,경기도 양평군 지평면 곡수귀골길  20-15 (지평면),노인요양시설,25,0,0,11,2,0,20231101
14183000231,양평네스트요양원,경기도,양평군,용문면,경기도 양평군 용문면 연수로  189 (용문면),노인요양시설,70,1,0,28,1,0,20231229
14183000232,행복한 경희요양원,경기도,양평군,단월면,경기도 양평군 단월면 단월리길  61 (단월면),노인요양시설,28,0,0,8,2,0,20240201
14183000233,사랑채요양원,경기도,양평군,지평면,경기도 양평군 지평면 대평신론길  33 (지평면),노인요양시설,26,0,0,12,2,0,20240401
14183000241,엘림노인재활요양제일선교센터,경기도,양평군,서종면,"경기도 양평군 서종면 중미산로  373 (서종면, 로비층, 1층, 2층)",노인요양시설,28,0,0,10,1,0,20241101
14183000243,굿모닝 요양원,경기도,양평군,용문면,경기도 양평군 용문면 그릇고갯길  90 (용문면),노인요양시설,29,0,0,13,2,0,20241201
14183000246,늘사랑라파요양원,경기도,양평군,양서면,경기도 양평군 양서면 웃능골길  71 (양서면),노인요양시설,29,0,0,8,1,0,20250101
14211000010,양지노인마을,강원특별자치도,춘천시,신북읍,강원특별자치도 춘천시 신북읍 은고개길  44 (신북읍),노인요양시설,110,2,0,52,4,9,20080624
14211000011,연화마을,강원특별자치도,춘천시,신동면,강원특별자치도 춘천시 신동면 설미길  111 (신동면),노인요양시설,82,1,0,27,3,0,20080624
14211000014,춘천원광효도의집,강원특별자치도,춘천시,남산면,강원특별자치도 춘천시 남산면 추곡고개2길  90 (남산면),노인요양시설,61,1,0,26,3,0,20080624
14211000019,춘천시립요양원,강원특별자치도,춘천시,석사동,강원특별자치도 춘천시 스무숲길  4-51 (석사동),노인요양시설,76,2,0,37,3,1,20080625
14211000038,엘림원,강원특별자치도,춘천시,신북읍,강원특별자치도 춘천시 신북읍 율문길  103 (신북읍),노인요양시설,16,0,0,8,1,0,20080701
14211000120,춘천평화노인마을,강원특별자치도,춘천시,신동면,강원특별자치도 춘천시 신동면 혈동고개길  359-25 (신동면),노인요양공동생활가정,9,0,0,1,0,0,20100113
14211000124,소망의집,강원특별자치도,춘천시,운교동,강원특별자치도 춘천시 춘천로151번길  17 (운교동),노인요양시설,29,0,0,13,2,0,20100301
14211000130,예다온,강원특별자치도,춘천시,칠전동,강원특별자치도 춘천시 칠전서1길  26 (칠전동),노인요양공동생활가정,9,0,0,4,0,0,20100713
14211000145,소망요양원,강원특별자치도,춘천시,서면,강원특별자치도 춘천시 서면 금산길  17-8 (서면),노인요양시설,15,0,0,7,1,0,20110127
14211000155,봄내공동생활가정,강원특별자치도,춘천시,사북면,강원특별자치도 춘천시 사북면 토둔길  22 (사북면),노인요양공동생활가정,9,0,0,0,0,0,20110622
14211000160,아름다운요양원,강원특별자치도,춘천시,동면,강원특별자치도 춘천시 동면 금옥1길  4 (동면),노인요양공동생활가정,7,0,0,2,0,0,20111101
14211000167,가족과함께,강원특별자치도,춘천시,후평동,강원특별자치도 춘천시 후석로344번길  27-9 (후평동),노인요양시설,21,0,0,10,2,0,20120622
14211000169,노아요양원,강원특별자치도,춘천시,동면,강원특별자치도 춘천시 동면 노루목길  18 (동면),노인요양공동생활가정,9,0,0,4,0,0,20120901
14211000186,평강요양원,강원특별자치도,춘천시,북산면,강원특별자치도 춘천시 북산면 장재골길  35 (북산면),노인요양시설,17,0,0,8,1,0,20130319
14211000204,정훈실버빌,강원특별자치도,춘천시,운교동,강원특별자치도 춘천시 금강로  119 (운교동),노인요양시설,124,2,0,40,5,0,20131120
14211000211,천사실버홈,강원특별자치도,춘천시,동면,강원특별자치도 춘천시 동면 가산로  116-9 (동면),노인요양시설,48,1,0,24,3,0,20140228
14211000217,강촌노인요양원,강원특별자치도,춘천시,남면,강원특별자치도 춘천시 남면 한덕발산길  958 (남면),노인요양시설,70,1,0,23,4,3,20140522
14211000241,CNK 실버빌,강원특별자치도,춘천시,후평동,강원특별자치도 춘천시 후석로  376 (후평동),노인요양시설,29,0,0,12,2,0,20150403
14211000261,행복한요양원,강원특별자치도,춘천시,서면,강원특별자치도 춘천시 서면 율장길  91 (서면),노인요양시설,25,0,0,12,1,0,20160114
14211000279,다나은공동생활,강원특별자치도,춘천시,동면,강원특별자치도 춘천시 동면 만천로  57-1 3층 (동면),노인요양공동생활가정,9,0,0,3,0,0,20160727
14211000292,노인요양시설 삭주요양복지센터,강원특별자치도,춘천시,후평동,강원특별자치도 춘천시 춘천로  306-5 3층303호 (후평동),노인요양시설,16,0,0,10,1,1,20161024
14211000318,춘천실버요양원,강원특별자치도,춘천시,신북읍,강원특별자치도 춘천시 신북읍 신북로  433-10 (신북읍),노인요양시설,17,0,0,9,1,0,20170801
14211000329,고은빛화수원,강원특별자치도,춘천시,동내면,강원특별자치도 춘천시 동내면 고은길  84 (동내면),노인요양시설,29,0,0,15,2,0,20180131
14211000332,이레실버요양원,강원특별자치도,춘천시,신동면,강원특별자치도 춘천시 신동면 옛경춘로  40 (신동면),노인요양시설,21,0,0,9,2,0,20180213
14211000333,한마음실버빌,강원특별자치도,춘천시,사농동,강원특별자치도 춘천시 샘물단지길  23 (사농동),노인요양시설,17,0,0,8,1,0,20180307
14211000335,사랑공동생활가정,강원특별자치도,춘천시,칠전동,강원특별자치도 춘천시 칠전동길  17-1 (칠전동),노인요양공동생활가정,9,0,0,4,1,0,20180401
14211000348,춘천다원요양원,강원특별자치도,춘천시,동내면,강원특별자치도 춘천시 동내면 거두길  20-13 (동내면),노인요양시설,61,1,0,26,3,1,20180801
14211000354,노블레스요양원,강원특별자치도,춘천시,신북읍,강원특별자치도 춘천시 신북읍 신북로  410 (신북읍),노인요양시설,69,0,1,33,2,0,20190110
14211000358,희망요양원,강원특별자치도,춘천시,동면,강원특별자치도 춘천시 동면 목골길  59 (동면),노인요양시설,29,0,0,16,2,1,20190312
14211000363,샬롬하우스요양원,강원특별자치도,춘천시,동산면,강원특별자치도 춘천시 동산면 영서로  1428 (동산면),노인요양시설,29,0,0,13,2,1,20190515
14211000365,늘고은요양원,강원특별자치도,춘천시,동내면,강원특별자치도 춘천시 동내면 고은길  84 (동내면),노인요양시설,29,0,0,14,3,0,20190601
14211000381,효도공동생활가정,강원특별자치도,춘천시,신동면,강원특별자치도 춘천시 신동면 옛경춘로  47-27 (신동면),노인요양공동생활가정,9,0,0,4,0,0,20190909
14211000383,세실요양원,강원특별자치도,춘천시,신북읍,강원특별자치도 춘천시 신북읍 맥국길  77-99 (신북읍),노인요양시설·치매전담실가형1실,,0,0,9,1,0,20191001
14211000389,행복한동행요양원,강원특별자치도,춘천시,후평동,강원특별자치도 춘천시 후석로326번길  12 201호 (후평동),노인요양시설,28,0,0,13,2,0,20191101
14211000397,다비다의 집,강원특별자치도,춘천시,칠전동,강원특별자치도 춘천시 칠전서길  9-1 (칠전동),노인요양공동생활가정,9,0,0,3,1,0,20191201
14211000398,효(孝)광 공동생활가정,강원특별자치도,춘천시,후평동,강원특별자치도 춘천시 후석로  352 7층 (후평동),노인요양공동생활가정,9,0,0,4,0,0,20191201
14211000400,종려나무복지센터,강원특별자치도,춘천시,칠전동,강원특별자치도 춘천시 칠전동2길  6-9 (칠전동),노인요양공동생활가정,7,0,0,2,2,0,20191206
14211000409,하늘봄실버빌,강원특별자치도,춘천시,운교동,강원특별자치도 춘천시 서부대성로  127 (운교동),노인요양시설,40,1,0,21,3,0,20191219
