시설유형,시설종류,시설명,시도,시군구,주소
아동복지시설,지역아동센터,LH행복꿈터 하버드지역아동센터,충청북도,충주시,충청북도 충주시 갱고개로 230 (연수동)
아동복지시설,지역아동센터,LH행복꿈터 현동지역아동센터,경상남도,창원시 마산합포구,"경상남도 창원시 마산합포구 현동3길 1, 107동 1층 (우산동, LH아파트)"
아동복지시설,지역아동센터,LH행복꿈터구래지역아동센터,경기도,김포시,경기도 김포시 김포한강10로134번길 77 (구래동)
아동복지시설,지역아동센터,LH행복꿈터꽃동산지역아동센터,경기도,파주시,"경기도 파주시 가람로 90 (와동동, 가람마을6단지)"
아동복지시설,지역아동센터,LH행복꿈터나눔지역아동센터,경기도,화성시 동탄구,경기도 화성시 동탄구 동탄순환대로24길 101 (영천동)
아동복지시설,지역아동센터,LH행복꿈터남양주YWCA별빛지역아동센터,경기도,남양주시,"경기도 남양주시 별내4로 62 (별내동, 별빛마을3-5단지, 관리사무소 2층)"
아동복지시설,지역아동센터,LH행복꿈터누림지역아동센터,경기도,평택시,"경기도 평택시 비전2로 70, 2층 (비전동)"
아동복지시설,지역아동센터,LH행복꿈터두드림지역아동센터,충청남도,논산시,"충청남도 논산시 대학로65번길 19 (내동, 관리동 2층)"
아동복지시설,지역아동센터,LH행복꿈터삼화지역아동센터,제주특별자치도,제주시,"제주특별자치도 제주시 화삼북로2길 12, 2층 (화북일동, 주민공동시설)"
아동복지시설,지역아동센터,LH행복꿈터에스라지역아동센터,경기도,화성시 만세구,"경기도 화성시 만세구 향남읍 상신하길로356번길 15, 관리동 2층 (서봉마을1단지아파트)"
아동복지시설,지역아동센터,LH행복꿈터열린마음지역아동센터,서울특별시,강남구,"서울특별시 강남구 자곡로3길 22, 314동 1층 (자곡동)"
아동복지시설,지역아동센터,LH행복꿈터용해지역아동센터,전라남도,목포시,"전라남도 목포시 용해지구로88번길 24 (용해동, 주민복지관 2층)"
아동복지시설,지역아동센터,LH행복꿈터파주 지역아동센터,경기도,파주시,"경기도 파주시 와석순환로 380, 602 (목동동)"
아동복지시설,지역아동센터,LH행복꿈터화성우리지역아동센터,경기도,화성시 효행구,경기도 화성시 효행구 매송면 매송로360번길 13
장애인지역사회재활시설,장애인주간이용시설,META Academy 주간보호센터,서울특별시,강동구,"서울특별시 강동구 양재대로121길 25 (천호동, sm빌라트 2층 202호)"
아동복지시설,지역아동센터,MS 지역아동센터,인천광역시,남동구,"인천광역시 남동구 주안로 234, 201호 ,210호 (간석동, 간석마을풍림아이원아파트 상가)"
노인여가복지시설,노인교실,NGO흥선권역 아카데미,경기도,의정부시,"경기도 의정부시 호국로1183번길 26, 3층 (가능동)"
아동복지시설,아동양육시설,NK아이빌,부산광역시,금정구,부산광역시 금정구 중앙대로2349번길 3-1 (노포동)
아동복지시설,지역아동센터,R&T지역아동센터,경기도,하남시,"경기도 하남시 신장1로 14-1, 3층 (신장동)"
아동복지시설,지역아동센터,R&T지역아동센터,서울특별시,송파구,"서울특별시 송파구 마천로 99, 2층 (오금동)"
아동복지시설,지역아동센터,SCL지역아동센터,경상남도,창원시 마산합포구,경상남도 창원시 마산합포구 자산삼거리로 94-13 (자산동)
아동복지시설,지역아동센터,SCL지역아동센터,경상남도,창원시 마산합포구,경상남도 창원시 마산합포구 자산삼거리로 94-13 (자산동)
장애인거주시설,장애인단기거주시설,SG누리센터,서울특별시,금천구,"서울특별시 금천구 시흥대로 182 (시흥동, 3층)"
장애인직업재활시설,장애인 보호작업장,SG블루웰,서울특별시,금천구,서울특별시 금천구 두산로 현대지식산업센터 436 호
장애인지역사회재활시설,장애인재활치료시설,sim발달지원센터,서울특별시,광진구,서울특별시 광진구 구의동
노인여가복지시설,노인복지관,SK청솔노인복지관,경기도,수원시 장안구,경기도 수원시 장안구 장안로 174 (정자동)
아동복지시설,공동생활가정,SOM 세천사의 집,경기도,남양주시,"경기도 남양주시 진접읍 양진로1020번길 32, 104동 101호 (원일궁의문아파트)"
장애인지역사회재활시설,장애인주간이용시설,SOS복지센터,대구광역시,동구,대구광역시 동구 해동로 219 (검사동)
아동복지시설,공동생활가정,SY엔터테인먼트공동생활가정,인천광역시,서구,"인천광역시 서구 완정로34번길 47, 102동 710호 (마전동, 현대아파트)"
노인주거복지시설,양로시설,THE CLASSIC 500,서울특별시,광진구,서울특별시 광진구 능동로 90 (자양동)
장애인지역사회재활시설,장애인주간이용시설,THE 채움,서울특별시,송파구,"서울특별시 송파구 위례광장로 188, 916호 (장지동)"
정신재활시설,공동생활가정,THE 해냄,서울특별시,구로구,"서울특별시 구로구 경인로 20, 1동 2층 210호 (오류동, 화랑주택)"
아동복지시설,지역아동센터,The꿈 지역아동센터,경기도,수원시 영통구,"경기도 수원시 영통구 매여울로57번길 33, 2층 (매탄동)"
아동복지시설,지역아동센터,The사랑지역아동센터,부산광역시,동구,"부산광역시 동구 망양로 897, 3층 (범일동)"
장애인직업재활시설,장애인 보호작업장,Vision N,인천광역시,미추홀구,인천광역시 미추홀구 경원대로 714 (관교동)
노인주거복지시설,노인복지주택,VL르웨스트,서울특별시,강서구,서울특별시 강서구 마곡중앙3로 16 (마곡동)
장애인직업재활시설,장애인 보호작업장,WELCO,충청북도,충주시,충청북도 충주시 동량면 대전조돈길 301
노인여가복지시설,노인교실,With People 노인대학,인천광역시,부평구,인천광역시 부평구 원적로 289 (산곡동)
아동복지시설,지역아동센터,Yes 공부방 지역아동센터,전라남도,목포시,전라남도 목포시 원산정로 7 (산정동)
장애인직업재활시설,장애인 보호작업장,ZAN,충청북도,충주시,충청북도 충주시 도장관주로 34-12 (호암동)
노인여가복지시설,노인교실,가강노인대학,충청남도,서산시,충청남도 서산시 부석면 강경벌로 514-11
아동복지시설,지역아동센터,가경지역아동센터,충청북도,청주시 흥덕구,"충청북도 청주시 흥덕구 장구봉로 20, 2층 (가경동)"
장애인거주시설,장애유형별거주시설,가교행복빌라,광주광역시,북구,광주광역시 북구 하서로 600-11 (본촌동)
장애인직업재활시설,장애인 보호작업장,가꿈복지 직업재활시설,부산광역시,금정구,"부산광역시 금정구 금사로 9, B2층 B101호 (서동, 트레비앙)"
장애인지역사회재활시설,장애인재활치료시설,가나발달센터,충청북도,충주시,충청북도 충주시 관아5길 1 (성내동)
노숙인복지시설,노숙인자활시설,가나안 쉼터,서울특별시,동대문구,서울특별시 동대문구 왕산로 256-1 (전농동)
장애인직업재활시설,장애인 근로사업장,가나안근로복지관,경기도,성남시 분당구,경기도 성남시 분당구 야탑로 225 (야탑동)
아동복지시설,공동생활가정,가나안나눔터,전북특별자치도,진안군,전북특별자치도 진안군 상전면 금지2길 4-3
장애인거주시설,장애유형별거주시설,가나안의 집,경기도,포천시,경기도 포천시 신북면 청신로2068번길 80
아동복지시설,지역아동센터,가나안지역아동센터,경기도,고양시 덕양구,"경기도 고양시 덕양구 지도로115번길 35, 201호 (토당동)"
아동복지시설,지역아동센터,가나안지역아동센터,경기도,평택시,"경기도 평택시 통복시장로47번길 2, 2층 (통복동)"
장애인거주시설,장애인공동생활가정,가나안홈,경기도,성남시 중원구,"경기도 성남시 중원구 박석로41번길 16-5, B동 4층 402호 (상대원동, 캐빈 베르빌)"
아동복지시설,지역아동센터,가나지역아동센터,대구광역시,서구,"대구광역시 서구 국채보상로38길 27, 3층 (평리동)"
장애인지역사회재활시설,장애인주간이용시설,가나특수교육원,대전광역시,대덕구,대전광역시 대덕구 신탄진로218번길 57-9 (와동)
장애인거주시설,중증장애인거주시설,가나헌,전라남도,여수시,전라남도 여수시 화양면 상전길 199
장애인거주시설,장애유형별거주시설,가난한 마음의 집,경기도,가평군,경기도 가평군 상면 수역길 119
아동복지시설,지역아동센터,가남지역아동센터,경기도,여주시,경기도 여주시 가남읍 경충대로 1162-19
다함께돌봄센터,다함께돌봄센터,가능 다함께돌봄센터,경기도,의정부시,"경기도 의정부시 녹양로34번길 47 (가능동, e편한세상 녹양역)"
노인여가복지시설,노인교실,가능늘푸른교실,경기도,의정부시,경기도 의정부시 흥선로 101 (가능동)
노인여가복지시설,노인복지관,가덕도동노인복지관,부산광역시,강서구,"부산광역시 강서구 동선길 10 (성북동, 가덕도동노인복지관)"
정신재활시설,공동생활가정,가득한집,서울특별시,금천구,서울특별시 금천구 시흥동 985 985-19 301호
다함께돌봄센터,다함께돌봄센터,가락1동 송파키움센터,서울특별시,송파구,"서울특별시 송파구 양재대로 925, 2층 (가락동)"
다함께돌봄센터,다함께돌봄센터,가락2동 송파키움센터,서울특별시,송파구,"서울특별시 송파구 중대로20길 14, 2층 (가락동)"
다함께돌봄센터,다함께돌봄센터,가락본동 송파키움센터,서울특별시,송파구,서울특별시 송파구 오금로36길 36 (가락동)
일반사회복지시설,사회복지관,가락종합사회복지관,서울특별시,송파구,서울특별시 송파구 양재대로 897 (가락동)
아동복지시설,지역아동센터,가람,경기도,고양시 덕양구,경기도 고양시 덕양구 중앙로472번길 85-1 (행신동)
장애인거주시설,중증장애인거주시설,가람,경기도,연천군,경기도 연천군 연천읍 연신로305번길 88-49
아동복지시설,지역아동센터,가람뫼지역아동센터,부산광역시,해운대구,"부산광역시 해운대구 재반로226번길 72, 상가동 3층 (반여동, 현대일성아파트)"
정신재활시설,공동생활가정,가람슬기,서울특별시,광진구,서울특별시 광진구 천호대로116길 109 (능동)
장애인지역사회재활시설,장애인주간이용시설,가람장애인주간보호센터,울산광역시,남구,"울산광역시 남구 수암로 279-10, 1층 (야음동)"
